Time,Open,High,Low,Close,Volume
"Apr 11, 2017",824.71,827.43,817.02,823.35,"1,079,700"
"Apr 10, 2017",825.39,829.35,823.77,824.73,"978,900"
"Apr 07, 2017",827.96,828.48,820.51,824.67,"1,057,300"
"Apr 06, 2017",832.40,836.39,826.46,827.88,"1,254,400"
"Apr 05, 2017",835.51,842.45,830.72,831.41,"1,555,300"
"Apr 04, 2017",831.36,835.18,829.04,834.57,"1,045,400"
"Apr 03, 2017",829.22,840.85,829.22,838.55,"1,671,500"
"Mar 31, 2017",828.97,831.64,827.39,829.56,"1,401,900"
"Mar 30, 2017",833.50,833.68,829.00,831.50,"1,055,300"
"Mar 29, 2017",825.00,832.77,822.38,831.41,"1,786,300"
"Mar 28, 2017",820.41,825.99,814.03,820.92,"1,620,500"
"Mar 27, 2017",806.95,821.63,803.37,819.51,"1,894,300"
"Mar 24, 2017",820.08,821.93,808.89,814.43,"1,981,000"
"Mar 23, 2017",821.00,822.57,812.26,817.58,"3,487,100"
"Mar 22, 2017",831.91,835.55,827.18,829.59,"1,401,500"
"Mar 21, 2017",851.40,853.50,829.02,830.46,"2,463,500"
"Mar 20, 2017",850.01,850.22,845.15,848.40,"1,231,500"
"Mar 17, 2017",851.61,853.40,847.11,852.12,"1,712,300"
"Mar 16, 2017",849.03,850.85,846.13,848.78,"977,600"
"Mar 15, 2017",847.59,848.63,840.77,847.20,"1,381,500"
"Mar 14, 2017",843.64,847.24,840.80,845.62,"779,900"
"Mar 13, 2017",844.00,848.68,843.25,845.54,"1,223,600"
"Mar 10, 2017",843.28,844.91,839.50,843.25,"1,704,000"
"Mar 09, 2017",836.00,842.00,834.21,838.68,"1,261,500"
"Mar 08, 2017",833.51,838.15,831.79,835.37,"989,800"
"Mar 07, 2017",827.40,833.41,826.52,831.91,"1,037,600"
"Mar 06, 2017",826.95,828.88,822.40,827.78,"1,109,000"
"Mar 03, 2017",830.56,831.36,825.75,829.08,"896,400"
"Mar 02, 2017",833.85,834.51,829.64,830.63,"942,500"
